InvoiceLineID,InvoiceNo,StockCode,Quantity,LineUnitPrice
23204,551983,20712,10,2.08
23205,551983,20726,10,1.65
23206,551983,21929,10,2.08
23207,551983,22411,10,2.08
23208,551983,21937,5,2.95
23209,551983,22383,10,1.65
23210,551983,20728,10,1.65
23211,551983,23208,10,1.65
23212,551983,23207,10,1.65
23213,551983,20727,10,1.65
23214,551983,21930,10,2.08
23215,551983,23076,24,1.25
23216,551983,22382,10,1.65
23217,551983,22662,10,1.65
23218,551983,22433,6,1.95
23219,551983,22432,6,1.95
23220,551983,47566,4,4.95
23221,551983,47566B,4,4.95
23222,551985,23256,4,4.15
23223,551985,23254,4,4.15
23224,551985,23255,4,4.15
23225,551985,22423,1,12.75
23226,551985,22712,12,0.42
23227,551985,22029,12,0.42
23228,551985,22817,12,0.42
23229,551985,22329,12,1.65
23230,551985,22628,4,4.95
23231,551985,22326,6,2.95
23232,551985,POST,1,15.0
23233,552007,21735,2,12.75
23234,552007,22424,2,12.75
23235,552007,22430,4,4.95
23236,552007,22429,4,4.25
23237,552007,21084,24,0.19
23238,552007,22501,4,9.95
23239,552007,22502,4,5.95
23240,552007,21528,2,6.95
23241,552007,22979,12,1.45
23242,552007,22431,12,1.95
23243,552007,21791,12,1.25
23244,552007,22892,12,1.25
23245,552007,21787,24,0.85
23246,552007,22197,12,0.85
23247,552007,21394,48,0.39
23248,552007,22411,10,2.08
23249,552008,22849,8,14.95
23250,552008,22847,8,14.95
23251,552008,POST,4,18.0
23252,552010,23232,25,0.42
23253,552010,21495,25,0.42
23254,552010,22605,2,14.95
23255,552010,82482,3,2.55
23256,552010,22516,2,2.1
23257,552010,22517,1,2.1
23258,552010,22518,3,2.1
23259,552010,22519,3,2.1
23260,552010,22514,2,2.1
23261,552010,22515,2,2.1
23262,552010,22383,3,1.65
23263,552010,20726,3,1.65
23264,552010,21915,12,1.25
23265,552010,21705,6,1.65
23266,552010,20719,4,0.85
23267,552010,20724,4,0.85
23268,552010,22356,3,0.85
23269,552010,35095B,2,0.42
23270,552010,35095A,2,0.42
23271,552010,85123A,3,2.95
23272,552010,21430,3,3.75
23273,552010,21428,3,4.25
23274,552010,21917,6,0.42
23275,552010,21918,6,0.42
23276,552010,22926,2,5.95
23277,552010,84375,3,2.1
23278,552010,22382,3,1.65
23279,552010,23206,3,1.65
23280,552010,23208,3,1.65
23281,552010,20725,3,1.65
23282,552010,22147,4,1.45
23283,552010,20728,3,1.65
23284,552010,20727,3,1.65
23285,552010,21745,1,3.75
23286,552010,84970S,12,0.85
23287,552010,84755,8,0.65
23288,552010,22170,1,6.75
23289,552010,21136,4,1.69
23290,552010,22915,6,0.42
23291,552010,23068,3,2.49
23292,552010,84997D,2,4.15
23293,552010,23256,2,4.15
23294,552010,22456,2,4.95
23295,552013,85049H,12,1.25
23296,552013,21673,12,1.25
23297,552013,22090,18,2.95
23298,552013,47590A,12,5.45
23299,552013,22669,10,2.95
23300,552013,21249,12,2.95
23301,552013,21371,12,2.55
23302,552013,22243,48,1.65
23303,552013,23147,12,1.45
23304,552013,23148,12,0.83
23305,552013,21937,5,2.95
23306,552013,21936,15,2.95
23307,552013,21084,24,0.19
23308,552013,21086,24,0.65
23309,552013,21090,24,0.39
23310,552013,21094,24,0.85
23311,552013,22845,2,6.35
23312,552013,21731,12,1.65
23313,552013,22399,12,1.25
23314,552013,22396,12,1.25
23315,552013,22400,12,1.25
23316,552013,22915,24,0.42
23317,552013,22434,24,1.95
23318,552013,22437,20,0.85
23319,552013,22435,12,1.25
23320,552013,22436,60,0.65
23321,552013,22440,60,0.42
23322,552013,21829,36,0.21
23323,552013,21679,12,0.85
23324,552013,21675,12,0.85
23325,552013,21680,48,0.85
23326,552013,21498,25,0.42
23327,552013,22045,25,0.42
23328,552013,20725,20,1.65
23329,552013,20728,20,1.65
23330,552013,20726,20,1.65
23331,552013,22382,30,1.65
23332,552013,20727,10,1.65
23333,552013,22629,24,1.95
23334,552013,20712,10,2.08
23335,552013,20711,10,2.08
23336,552013,21931,10,2.08
23337,552013,22385,20,2.08
23338,552013,85099C,10,2.08
23339,552013,20718,30,1.25
23340,552013,20717,10,1.25
23341,552013,20719,30,0.85
23342,552013,20724,30,0.85
23343,552013,22898,8,1.95
23344,552013,22367,8,1.95
23345,552013,21156,8,1.95
23346,552013,22326,18,2.95
23347,552013,21394,48,0.39
23348,552013,21395,48,0.39
23349,552013,22634,4,9.95
23350,552013,22416,12,1.45
23351,552013,21213,24,0.55
23352,552013,21976,48,0.55
23353,552013,22417,48,0.55
23354,552013,22617,3,4.95
23355,552013,22851,24,0.85
23356,552013,22613,36,0.85
23357,552013,21080,36,0.85
23358,552013,22908,36,0.85
23359,552013,21078,12,0.85
23360,552013,23256,4,4.15
23361,552013,23255,4,4.15
23362,552013,23075,8,4.15
23363,552013,23199,10,2.08
23364,552013,23254,8,4.15
23365,552013,23201,10,2.08
23366,552013,23206,20,1.65
23367,552013,23204,20,0.85
23368,552013,23207,10,1.65
23369,552013,23205,10,0.85
23370,552013,23208,10,1.65
23371,552013,47566,12,4.95
23372,552013,21212,48,0.55
23373,552013,85099B,40,2.08
23374,552013,20682,18,3.25
23375,552013,21578,12,2.25
23376,552013,23007,3,16.95
23377,552013,23010,1,16.95
23378,552013,84569A,12,1.25
23379,552013,22650,12,1.45
23380,552013,23194,8,2.25
23381,552013,22551,12,1.65
23382,552013,22554,24,1.65
23383,552013,22431,12,1.95
23384,552013,22432,12,1.95
23385,552013,22433,6,1.95
23386,552013,85049D,12,1.25
23387,552013,22074,12,1.65
23388,552013,85049E,12,1.25
23389,552021,22963,-51,0.72
23390,552026,21981,432,0.25
23391,552030,84978,-7,1.25
23392,552031,22423,-14,10.95
23393,552031,22364,-10,2.55
23394,552031,22360,-10,2.55
23395,552031,84949,-5,1.65
23396,552036,22488,3,1.65
23397,552036,22514,2,2.1
23398,552036,22515,2,2.1
23399,552036,22488,2,1.65
23400,552036,21742,2,5.95
23401,552036,21718,2,1.25
23402,552036,21715,2,2.55
23403,552036,22202,1,3.75
23404,552036,84563B,1,2.95
23405,552036,21624,1,5.95
23406,552036,84509E,2,3.75
23407,552036,21693,12,2.95
23408,552036,22207,1,4.25
23409,552036,22200,1,4.25
23410,552036,22970,6,2.55
23411,552036,22971,6,2.55
23412,552036,22425,3,4.95
23413,552036,22791,3,1.25
23414,552036,22427,3,5.95
23415,552036,22499,1,5.95
23416,552036,48138,1,7.95
23417,552036,22481,24,1.25
23418,552038,20725,50,1.65
23419,552038,20685,40,6.75
23420,552038,84375,48,2.1
23421,552038,22863,48,2.55
23422,552038,22843,24,5.95
23423,552038,22842,24,5.95
23424,552038,22839,36,12.75
23425,552038,22838,48,12.75
23426,552038,22502,48,4.95
23427,552038,22489,144,0.36
23428,552038,21977,240,0.42
23429,552038,21790,72,0.72
23430,552038,21523,40,6.75
23431,552038,21212,240,0.42
23432,552038,21169,144,1.45
23433,552038,21166,144,1.85
23434,552038,21164,144,2.55
23435,552038,21154,48,1.25
23436,552038,21041,48,2.95
23437,552038,20979,64,1.25
23438,552039,23164,4,4.95
23439,552039,23163,8,2.49
23440,552039,20801,16,0.79
23441,552039,79030G,24,0.39
23442,552039,84596B,24,0.42
23443,552039,85123A,64,2.55
23444,552039,47566,24,4.95
23445,552039,21985,24,0.29
23446,552039,21212,24,0.55
23447,552039,22178,12,1.25
23448,552039,22197,24,0.85
23449,552039,84992,72,0.55
23450,552039,22432,48,1.65
23451,552039,22433,96,1.65
23452,552039,22431,96,1.65
23453,552039,22605,4,12.75
23454,552039,22606,4,12.75
23455,552039,22607,8,8.5
23456,552039,22520,12,0.85
23457,552039,22522,12,0.85
23458,552039,22523,12,0.85
23459,552039,21922,12,6.95
23460,552039,15058C,10,3.95
23461,552039,21746,12,1.25
23462,552039,21749,6,2.1
23463,552039,21747,12,1.25
23464,552039,21750,6,2.1
23465,552039,15034,192,0.14
23466,552039,15036,36,0.83
23467,552039,15039,20,0.85
23468,552039,23204,10,0.85
23469,552039,35095A,24,0.42
23470,552039,21864,12,2.1
23471,552039,21865,12,2.1
23472,552039,22997,24,0.42
23473,552039,22998,24,0.42
23474,552039,23002,24,0.42
23475,552039,22995,24,0.42
23476,552039,15060B,8,3.75
23477,552039,85014A,6,5.95
23478,552039,85014B,6,5.95
23479,552039,15056BL,3,5.95
23480,552039,15056P,3,5.95
23481,552039,20679,3,5.95
23482,552039,15056N,3,5.95
23483,552039,20961,20,1.25
23484,552039,20963,20,1.25
23485,552039,22804,32,2.55
23486,552039,71459,96,0.72
23487,552039,22637,12,2.55
23488,552039,22644,12,1.45
23489,552039,22138,3,4.95
23490,552039,22617,3,4.95
23491,552039,21224,20,1.25
23492,552039,22557,12,1.65
23493,552039,22554,12,1.65
23494,552039,22553,12,1.65
23495,552039,21967,24,0.29
23496,552039,21982,24,0.29
23497,552039,21980,24,0.29
23498,552039,21986,24,0.29
23499,552039,21981,24,0.29
23500,552039,21984,24,0.29
23501,552039,22616,48,0.29
23502,552039,47591D,8,1.95
23503,552039,20728,10,1.65
23504,552039,22662,20,1.65
23505,552039,23206,20,1.65
23506,552039,22383,20,1.65
23507,552039,20725,20,1.65
23508,552039,22384,20,1.65
23509,552039,20727,20,1.65
23510,552039,20726,20,1.65
23511,552039,23207,20,1.65
23512,552039,23208,20,1.65
23513,552039,20723,10,0.85
23514,552039,22659,12,1.95
23515,552039,22629,12,1.95
23516,552039,21676,12,0.85
23517,552039,21723,12,0.85
23518,552039,21544,12,0.85
23519,552039,21217,3,9.95
23520,552039,22666,6,2.95
23521,552039,22907,12,0.85
23522,552039,22978,6,3.75
23523,552039,22993,12,1.25
23524,552039,84988,12,1.45
23525,552039,84987,12,1.45
23526,552039,21975,24,0.55
23527,552039,21977,24,0.55
23528,552039,21213,24,0.55
23529,552039,22776,4,9.95
23530,552039,22423,4,12.75
23531,552039,22061,2,9.95
23532,552039,21843,4,10.95
23533,552039,22055,8,1.65
23534,552039,84375,12,2.1
23535,552039,84380,12,1.25
23536,552039,84378,12,1.25
23537,552039,22434,8,1.95
23538,552039,22435,24,1.25
23539,552039,22437,20,0.85
23540,552039,22088,24,2.95
23541,552039,47566B,8,4.95
23542,552039,47590A,6,5.45
23543,552039,47590B,6,5.45
23544,552039,22089,18,2.95
23545,552039,22087,24,2.95
23546,552039,22090,24,2.95
23547,552039,22498,6,5.95
23548,552039,22499,6,5.95
23549,552039,21205,6,2.55
23550,552039,21201,12,2.55
23551,552039,22085,12,2.95
23552,552039,22083,18,2.95
23553,552039,40016,24,0.42
23554,552039,84692,50,0.42
23555,552039,21080,12,0.85
23556,552039,21086,24,0.65
23557,552039,21988,24,0.85
23558,552039,21877,24,1.25
23559,552039,21164,12,2.95
23560,552039,84535B,32,0.65
23561,552039,84536A,32,0.42
23562,552039,22759,12,1.65
23563,552039,84536B,32,0.42
23564,552039,22502,8,5.95
23565,552039,22501,8,9.95
23566,552039,21243,8,1.69
23567,552039,21239,8,0.85
23568,552039,20829,8,2.1
23569,552039,20828,6,2.55
23570,552039,21563,6,2.95
23571,552039,21564,6,2.95
23572,552039,22348,24,0.85
23573,552039,22151,24,0.42
23574,552039,21155,6,2.55
23575,552039,22896,6,2.55
23576,552039,21948,12,1.25
23577,552039,23159,12,2.08
23578,552039,22136,12,1.65
23579,552039,22131,6,1.95
23580,552039,22207,4,4.25
23581,552039,21232,12,1.25
23582,552039,62018,6,1.95
23583,552039,84212,24,0.65
23584,552039,15044D,6,2.95
23585,552039,15044C,6,2.95
23586,552039,15044B,6,2.95
23587,552039,15044A,6,2.95
23588,552039,20972,12,1.25
23589,552039,22569,4,3.75
23590,552039,21354,12,1.25
23591,552039,21063,12,0.85
23592,552039,21060,12,0.85
23593,552039,22984,24,0.42
23594,552039,22035,12,0.42
23595,552039,22030,24,0.42
23596,552039,21504,12,0.42
23597,552039,22029,24,0.42
23598,552039,22037,12,0.42
23599,552039,21506,24,0.42
23600,552039,22023,12,0.42
23601,552039,84247G,12,0.42
23602,552039,22026,12,0.42
23603,552039,22986,25,0.42
23604,552039,22045,25,0.42
23605,552039,21495,25,0.42
23606,552039,16161U,25,0.42
23607,552039,21498,25,0.42
23608,552039,16156S,25,0.42
23609,552039,21497,25,0.42
23610,552039,16161P,25,0.42
23611,552039,21733,32,2.55
23612,552039,23298,50,4.15
23613,552039,22897,10,1.45
23614,552043,22467,-2,2.55
23615,552047,22236,-1,12.75
23616,552051,16156S,25,0.42
23617,552051,22710,25,0.42
23618,552051,22649,2,4.95
23619,552051,37447,4,1.49
23620,552051,22423,1,12.75
23621,552051,22057,4,1.49
23622,552051,37448,6,1.49
23623,552051,22064,8,1.65
23624,552051,22059,6,1.49
23625,552051,85152,5,2.1
23626,552051,82600,3,2.1
23627,552051,82582,5,2.1
23628,552051,82567,2,2.1
23629,552051,21165,5,1.69
23630,552051,21175,5,2.55
23631,552051,22412,2,2.1
23632,552051,21166,6,2.08
23633,552051,21181,4,2.1
23634,552051,21908,4,2.1
23635,552051,21907,2,2.1
23636,552051,21232,20,1.25
23637,552051,21231,16,1.25
23638,552051,22646,4,1.45
23639,552051,22645,4,1.45
23640,552051,22644,4,1.45
23641,552051,21399,6,0.39
23642,552051,22629,3,1.95
23643,552051,22659,3,1.95
23644,552051,22631,1,1.95
23645,552051,22630,3,1.95
23646,552051,21868,1,1.25
23647,552051,21872,1,1.25
23648,552051,21874,2,1.25
23649,552051,22972,4,1.65
23650,552051,21871,4,1.25
23651,552051,21877,2,1.25
23652,552051,22973,4,1.65
23653,552051,84596G,8,0.42
23654,552051,84596J,8,0.42
23655,552051,84596B,24,0.42
23656,552051,84596F,24,0.42
23657,552051,72232,4,0.19
23658,552051,22722,2,3.95
23659,552051,23077,20,1.25
23660,552051,22966,6,1.25
23661,552051,23159,2,2.08
23662,552051,23158,2,2.08
23663,552051,23154,2,2.08
23664,552051,47559B,6,1.25
23665,552051,47580,2,2.55
23666,552051,84951B,2,0.79
23667,552051,21318,6,0.39
23668,552051,37342,4,0.79
23669,552051,22900,6,3.25
23670,552051,84673A,1,0.65
23671,552051,21977,4,0.55
23672,552051,84992,2,0.55
23673,552051,84991,4,0.55
23674,552051,21212,2,0.55
23675,552051,21213,2,0.55
23676,552057,21524,2,7.95
23677,552057,21754,3,5.95
23678,552057,84946,24,1.25
23679,552057,84945,24,0.85
23680,552057,22847,2,16.95
23681,552057,21980,72,0.29
23682,552057,23299,6,3.75
23683,552057,23194,8,2.25
23684,552057,23230,25,0.42
23685,552057,21080,12,0.85
23686,552057,22722,4,3.95
23687,552057,23144,24,0.83
23688,552057,48184,2,7.95
23689,552058,23284,10,6.75
23690,552058,75049L,192,0.85
23691,552058,85123A,32,2.55
23692,552058,23181,2,8.25
23693,552058,23184,6,4.95
23694,552058,23298,6,4.95
23695,552058,22191,3,8.5
23696,552058,22192,2,8.5
23697,552058,21754,4,5.95
23698,552058,21181,12,2.1
23699,552058,84755,16,0.65
23700,552058,21870,12,1.25
23701,552058,21868,12,1.25
23702,552058,85099C,20,2.08
23703,552058,85099B,20,2.08
23704,552058,23199,20,2.08
23705,552058,21034,3,0.95
23706,552108,20668,24,0.12
23707,552108,82580,1,0.55
23708,552108,82578,1,0.55
23709,552108,82581,1,0.55
23710,552108,22676,1,1.25
23711,552108,22683,2,1.25
23712,552108,22684,1,1.25
23713,552108,22553,1,1.65
23714,552108,22674,1,1.25
23715,552108,20727,5,1.65
23716,552108,20725,2,1.65
23717,552108,22384,2,1.65
23718,552108,21381,1,1.69
23719,552108,23206,1,1.65
23720,552108,20675,1,1.25
23721,552108,23145,1,0.95
23722,552108,21935,1,1.65
23723,552108,21931,1,2.08
23724,552108,21975,1,0.55
23725,552108,21976,1,0.55
23726,552108,21733,1,2.95
23727,552108,22355,5,0.85
23728,552108,22278,1,4.95
23729,552108,22219,3,0.85
23730,552108,21155,1,2.55
23731,552108,21244,1,1.69
23732,552108,22753,1,0.85
23733,552108,21925,1,1.25
23734,552108,21926,4,1.25
23735,552108,21927,1,1.25
23736,552108,22978,1,3.75
23737,552108,22041,1,2.55
23738,552108,22630,1,1.95
23739,552108,79321,1,5.75
23740,552108,22995,2,0.42
23741,552108,23298,1,4.95
23742,552108,23299,1,3.75
23743,552108,20749,1,7.95
23744,552108,23194,1,2.25
23745,552108,72800E,1,2.55
23746,552108,72800D,3,2.55
23747,552108,23131,1,4.15
23748,552108,21756,1,5.95
23749,552108,22725,1,3.75
23750,552108,22487,1,9.95
23751,552108,47566,25,4.95
23752,552108,22039,25,0.42
23753,552108,22029,12,0.42
23754,552108,22424,1,12.75
23755,552108,20964,2,2.55
23756,552179,23284,6,7.95
23757,552179,21181,3,2.1
23758,552179,21166,3,2.08
23759,552179,85152,3,2.1
23760,552179,85150,3,2.55
23761,552179,22166,1,7.95
23762,552179,84988,2,1.45
23763,552179,84991,3,0.55
23764,552179,37448,10,1.49
23765,552179,22059,10,1.49
23766,552182,22770,1,14.95
23767,552182,22180,1,9.95
23768,552182,21843,3,10.95
23769,552182,21922,2,7.95
23770,552182,22487,1,9.95
23771,552182,22848,1,16.95
23772,552182,22072,8,3.75
23773,552182,21269,2,8.5
23774,552182,84665,8,5.95
23775,552185,21245,8,1.69
23776,552185,20725,20,1.65
23777,552185,20727,10,1.65
23778,552185,20728,10,1.65
23779,552185,21035,6,3.25
23780,552185,21155,6,2.55
23781,552185,47580,6,2.55
23782,552185,84692,25,0.42
23783,552185,84997B,8,4.15
23784,552185,84997C,8,4.15
23785,552185,84997D,8,4.15
23786,552185,21094,12,0.85
23787,552185,21080,12,0.85
23788,552185,21086,12,0.65
23789,552185,21988,12,0.85
23790,552185,47590B,3,5.45
23791,552185,72760B,2,9.95
23792,552185,84991,24,0.55
23793,552185,20914,12,2.95
23794,552185,21238,8,0.85
23795,552185,20677,16,1.25
23796,552185,21239,16,0.85
23797,552185,21244,16,1.69
23798,552185,20675,16,1.25
23799,552185,21240,16,0.85
23800,552186,22178,24,1.25
23801,552186,23145,12,0.95
23802,552186,84950,24,0.65
23803,552186,84755,32,0.65
23804,552186,84970L,12,0.95
23805,552186,84970S,12,0.85
23806,552186,84978,12,1.25
23807,552186,21666,24,0.65
23808,552186,84945,24,0.85
23809,552186,84946,24,1.25
23810,552186,85053,6,2.1
23811,552186,85062,12,1.65
23812,552186,84879,48,1.69
23813,552186,21928,20,2.08
23814,552186,21931,10,2.08
23815,552186,23042,2,6.65
23816,552186,23041,4,4.15
23817,552186,23298,9,4.95
23818,552186,22668,5,2.95
23819,552186,47566B,4,4.95
23820,552186,22457,6,2.95
23821,552189,21830,24,0.42
23822,552190,21830,-24,0.42
23823,552195,22423,14,10.95
23824,552195,22364,10,2.55
23825,552195,22360,10,2.55
23826,552242,22825,2,7.95
23827,552242,22634,1,9.95
23828,552242,23007,1,16.95
23829,552242,21054,1,8.95
23830,552242,23201,1,2.08
23831,552242,22396,1,1.25
23832,552242,22400,1,1.25
23833,552242,22399,1,1.25
23834,552242,22923,6,0.85
23835,552243,21925,1,1.25
23836,552243,21793,1,3.95
23837,552243,21627,1,14.95
23838,552243,20982,1,0.85
23839,552243,20983,1,0.85
23840,552243,23002,1,0.42
23841,552243,22553,1,1.65
23842,552243,21558,1,2.55
23843,552243,22212,1,2.1
23844,552243,21363,1,4.95
23845,552243,21922,1,7.95
23846,552243,23002,1,0.42
23847,552243,21157,1,2.1
23848,552243,22094,1,1.25
23849,552243,35004B,1,5.45
23850,552243,51008,2,3.45
23851,552243,22618,1,9.95
23852,552243,23007,1,16.95
23853,552244,21713,2,2.1
23854,552244,22335,1,0.65
23855,552244,22296,1,1.65
23856,552244,22297,1,1.25
23857,552244,22296,2,1.65
23858,552244,22971,1,2.55
23859,552244,21793,1,3.95
23860,552244,79066K,1,0.85
23861,552244,22900,2,3.25
23862,552244,23002,1,0.42
23863,552244,22998,1,0.42
23864,552244,22553,1,1.65
23865,552244,10133,1,0.85
23866,552244,22561,1,1.65
23867,552245,22443,1,7.95
23868,552245,21922,1,7.95
23869,552245,21763,2,29.95
23870,552245,22727,1,3.75
23871,552245,21793,1,3.95
23872,552245,85035A,1,4.25
23873,552245,72799C,1,2.95
23874,552245,72799E,1,2.95
23875,552245,22999,1,0.42
23876,552245,21528,1,6.95
23877,552245,82613D,1,1.25
23878,552245,22185,1,1.65
23879,552245,22430,1,4.95
23880,552246,84847,1,3.75
23881,552246,47594A,1,1.95
23882,552246,84429A,1,2.95
23883,552246,20840,2,0.85
23884,552246,21793,1,3.95
23885,552246,21615,1,3.75
23886,552246,22095,1,1.25
23887,552246,22714,1,0.42
23888,552247,22996,1,0.42
23889,552247,21773,2,1.25
23890,552247,22698,1,2.95
23891,552247,21792,1,3.95
23892,552247,22697,1,2.95
23893,552247,21418,1,2.55
23894,552247,21034,1,0.95
23895,552247,21927,2,1.25
23896,552247,16014,1,0.42
23897,552247,16015,1,0.5
23898,552247,20840,2,0.85
23899,552248,22095,1,1.25
23900,552248,22084,1,2.95
23901,552248,22085,1,2.95
23902,552249,21793,1,3.95
23903,552249,21584,3,1.65
23904,552249,22095,1,1.25
23905,552249,22440,5,0.42
23906,552249,22435,1,1.25
23907,552249,22411,2,2.08
23908,552249,23199,1,2.08
23909,552249,85099B,1,2.08
23910,552249,21922,1,7.95
23911,552249,23128,1,4.95
23912,552249,22092,1,1.25
23913,552250,22561,1,1.65
23914,552250,22556,1,1.65
23915,552251,22742,1,2.95
23916,552251,22906,2,1.65
23917,552251,22150,1,1.95
23918,552251,22743,1,2.95
23919,552251,22742,1,2.95
23920,552251,22744,1,2.95
23921,552251,21507,2,0.42
23922,552251,22565,5,0.85
23923,552259,22699,6,2.95
23924,552259,22697,6,2.95
23925,552259,22863,4,2.95
23926,552259,21899,11,0.65
23927,552259,21901,4,0.65
23928,552259,22698,1,2.95
23929,552259,22698,1,2.95
23930,552259,21908,6,2.1
23931,552259,21174,6,2.08
23932,552259,35095B,2,0.42
23933,552259,20724,1,0.85
23934,552259,22356,4,0.85
23935,552259,20724,2,0.85
23936,552259,22979,1,1.45
23937,552259,22423,2,12.75
23938,552259,23152,4,3.75
23939,552259,23153,4,3.75
23940,552259,23209,4,1.65
23941,552259,22384,4,1.65
23942,552259,M,1,1.0
23943,552259,22429,4,4.25
23944,552259,22907,1,0.85
23945,552259,22907,6,0.85
23946,552259,22721,4,4.95
23947,552259,21781,3,14.95
23948,552266,21621,6,8.5
23949,552266,21080,12,0.85
23950,552266,22907,24,0.85
23951,552266,22993,24,1.25
23952,552266,23299,6,3.75
23953,552266,23298,9,4.95
23954,552266,23209,10,1.65
23955,552266,22722,4,3.95
23956,552266,20726,10,1.65
23957,552266,47566,8,4.95
23958,552266,22189,4,3.95
23959,552272,71459,192,0.72
23960,552272,47566,150,4.15
23961,552272,21794,8,3.95
23962,552272,21845,36,0.79
23963,552272,21231,72,1.06
23964,552272,84755,144,0.55
23965,552272,84978,144,1.06
23966,552274,23044,4,4.15
23967,552274,23045,2,4.15
23968,552274,23043,2,6.25
23969,552274,23047,2,5.75
23970,552274,23203,10,2.08
23971,552274,23202,20,2.08
23972,552274,22411,20,2.08
23973,552274,85099C,20,2.08
23974,552274,85099B,20,2.08
