invoice_line_id,invoice_no,invoice_date,customer_id,is_cancelled,invoice_total,stock_code,quantity,line_unit_price,line_total,flag_zero_price,flag_zero_total,flag_negative_quantity,flag_negative_line_total,flag_negative_invoice_total,flag_cancel_sign_mismatch,flag_duplicate_like_line,flag_outlier_invoice_total,flag_outlier_quantity,flag_outlier_line_unit_price,flag_outlier_line_total
14793,545978,2011-03-08 12:19:00,13975,False,678.76,47566B,2,4.95,9.9,False,False,False,False,False,False,False,False,False,False,False
14794,545978,2011-03-08 12:19:00,13975,False,678.76,47566,2,4.95,9.9,False,False,False,False,False,False,False,False,False,False,False
14795,545978,2011-03-08 12:19:00,13975,False,678.76,22192,1,8.5,8.5,False,False,False,False,False,False,False,False,False,True,False
14796,545978,2011-03-08 12:19:00,13975,False,678.76,22993,12,1.25,15.0,False,False,False,False,False,False,False,False,False,False,False
14797,545978,2011-03-08 12:19:00,13975,False,678.76,22189,2,3.95,7.9,False,False,False,False,False,False,False,False,False,False,False
14798,545978,2011-03-08 12:19:00,13975,False,678.76,22246,6,1.95,11.7,False,False,False,False,False,False,False,False,False,False,False
14799,545978,2011-03-08 12:19:00,13975,False,678.76,22249,6,0.85,5.1,False,False,False,False,False,False,True,False,False,False,False
14800,545978,2011-03-08 12:19:00,13975,False,678.76,22250,6,0.85,5.1,False,False,False,False,False,False,False,False,False,False,False
14801,545978,2011-03-08 12:19:00,13975,False,678.76,22268,6,0.85,5.1,False,False,False,False,False,False,False,False,False,False,False
14802,545978,2011-03-08 12:19:00,13975,False,678.76,22248,6,0.85,5.1,False,False,False,False,False,False,False,False,False,False,False
14803,545978,2011-03-08 12:19:00,13975,False,678.76,85194L,6,0.85,5.1,False,False,False,False,False,False,False,False,False,False,False
14804,545978,2011-03-08 12:19:00,13975,False,678.76,21383,6,0.65,3.9,False,False,False,False,False,False,False,False,False,False,False
14805,545978,2011-03-08 12:19:00,13975,False,678.76,22979,7,1.45,10.15,False,False,False,False,False,False,False,False,False,False,False
14806,545978,2011-03-08 12:19:00,13975,False,678.76,22196,6,0.85,5.1,False,False,False,False,False,False,False,False,False,False,False
14807,545978,2011-03-08 12:19:00,13975,False,678.76,22348,6,0.85,5.1,False,False,False,False,False,False,False,False,False,False,False
14808,545978,2011-03-08 12:19:00,13975,False,678.76,22195,3,1.65,4.949999999999999,False,False,False,False,False,False,False,False,False,False,False
14809,545978,2011-03-08 12:19:00,13975,False,678.76,21456,6,1.25,7.5,False,False,False,False,False,False,False,False,False,False,False
14810,545978,2011-03-08 12:19:00,13975,False,678.76,21457,6,1.25,7.5,False,False,False,False,False,False,False,False,False,False,False
14811,545978,2011-03-08 12:19:00,13975,False,678.76,22228,3,0.85,2.55,False,False,False,False,False,False,False,False,False,False,False
14812,545978,2011-03-08 12:19:00,13975,False,678.76,22241,6,1.25,7.5,False,False,False,False,False,False,False,False,False,False,False
14813,545978,2011-03-08 12:19:00,13975,False,678.76,21448,3,1.65,4.949999999999999,False,False,False,False,False,False,False,False,False,False,False
14814,545978,2011-03-08 12:19:00,13975,False,678.76,22858,3,1.65,4.949999999999999,False,False,False,False,False,False,False,False,False,False,False
14815,545978,2011-03-08 12:19:00,13975,False,678.76,22859,3,1.65,4.949999999999999,False,False,False,False,False,False,False,False,False,False,False
14816,545978,2011-03-08 12:19:00,13975,False,678.76,22956,6,2.1,12.6,False,False,False,False,False,False,False,False,False,False,False
14817,545978,2011-03-08 12:19:00,13975,False,678.76,84218,1,1.95,1.95,False,False,False,False,False,False,False,False,False,False,False
14818,545978,2011-03-08 12:19:00,13975,False,678.76,22148,4,1.95,7.8,False,False,False,False,False,False,False,False,False,False,False
14819,545978,2011-03-08 12:19:00,13975,False,678.76,22284,12,1.65,19.8,False,False,False,False,False,False,False,False,False,False,False
14820,545978,2011-03-08 12:19:00,13975,False,678.76,22806,6,2.95,17.700000000000003,False,False,False,False,False,False,False,False,False,False,False
14821,545978,2011-03-08 12:19:00,13975,False,678.76,21232,4,1.25,5.0,False,False,False,False,False,False,False,False,False,False,False
14822,545978,2011-03-08 12:19:00,13975,False,678.76,22564,3,1.25,3.75,False,False,False,False,False,False,False,False,False,False,False
14823,545978,2011-03-08 12:19:00,13975,False,678.76,21231,4,1.25,5.0,False,False,False,False,False,False,False,False,False,False,False
14824,545978,2011-03-08 12:19:00,13975,False,678.76,22131,1,1.95,1.95,False,False,False,False,False,False,False,False,False,False,False
14825,545978,2011-03-08 12:19:00,13975,False,678.76,22645,4,1.45,5.8,False,False,False,False,False,False,False,False,False,False,False
14826,545978,2011-03-08 12:19:00,13975,False,678.76,22960,1,4.25,4.25,False,False,False,False,False,False,False,False,False,False,False
14827,545978,2011-03-08 12:19:00,13975,False,678.76,22560,3,1.25,3.75,False,False,False,False,False,False,False,False,False,False,False
14828,545978,2011-03-08 12:19:00,13975,False,678.76,22722,6,3.95,23.700000000000003,False,False,False,False,False,False,False,False,False,False,False
14829,545978,2011-03-08 12:19:00,13975,False,678.76,22558,5,1.49,7.45,False,False,False,False,False,False,False,False,False,False,False
14830,545978,2011-03-08 12:19:00,13975,False,678.76,22064,2,1.65,3.3,False,False,False,False,False,False,False,False,False,False,False
14831,545978,2011-03-08 12:19:00,13975,False,678.76,22064,4,1.65,6.6,False,False,False,False,False,False,False,False,False,False,False
14832,545978,2011-03-08 12:19:00,13975,False,678.76,22059,3,1.49,4.47,False,False,False,False,False,False,False,False,False,False,False
14833,545978,2011-03-08 12:19:00,13975,False,678.76,22131,2,1.95,3.9,False,False,False,False,False,False,False,False,False,False,False
14834,545978,2011-03-08 12:19:00,13975,False,678.76,84988,3,1.45,4.35,False,False,False,False,False,False,False,False,False,False,False
14835,545978,2011-03-08 12:19:00,13975,False,678.76,84987,3,1.45,4.35,False,False,False,False,False,False,False,False,False,False,False
14836,545978,2011-03-08 12:19:00,13975,False,678.76,21535,3,2.55,7.649999999999999,False,False,False,False,False,False,False,False,False,False,False
14837,545978,2011-03-08 12:19:00,13975,False,678.76,22722,2,3.95,7.9,False,False,False,False,False,False,False,False,False,False,False
14838,545978,2011-03-08 12:19:00,13975,False,678.76,22092,2,1.25,2.5,False,False,False,False,False,False,False,False,False,False,False
14839,545978,2011-03-08 12:19:00,13975,False,678.76,22966,5,1.25,6.25,False,False,False,False,False,False,False,False,False,False,False
14840,545978,2011-03-08 12:19:00,13975,False,678.76,84378,5,1.25,6.25,False,False,False,False,False,False,False,False,False,False,False
14841,545978,2011-03-08 12:19:00,13975,False,678.76,84380,5,1.25,6.25,False,False,False,False,False,False,False,False,False,False,False
14842,545978,2011-03-08 12:19:00,13975,False,678.76,22725,1,3.75,3.75,False,False,False,False,False,False,False,False,False,False,False
14843,545978,2011-03-08 12:19:00,13975,False,678.76,22729,1,3.75,3.75,False,False,False,False,False,False,False,False,False,False,False
14844,545978,2011-03-08 12:19:00,13975,False,678.76,22726,2,3.75,7.5,False,False,False,False,False,False,False,False,False,False,False
14845,545978,2011-03-08 12:19:00,13975,False,678.76,22727,2,3.75,7.5,False,False,False,False,False,False,False,False,False,False,False
14846,545978,2011-03-08 12:19:00,13975,False,678.76,22960,2,4.25,8.5,False,False,False,False,False,False,False,False,False,False,False
14847,545978,2011-03-08 12:19:00,13975,False,678.76,20751,3,2.1,6.300000000000001,False,False,False,False,False,False,False,False,False,False,False
14848,545978,2011-03-08 12:19:00,13975,False,678.76,84997A,3,4.15,12.45,False,False,False,False,False,False,False,False,False,False,False
14849,545978,2011-03-08 12:19:00,13975,False,678.76,22728,3,3.75,11.25,False,False,False,False,False,False,False,False,False,False,False
14850,545978,2011-03-08 12:19:00,13975,False,678.76,22491,3,0.85,2.55,False,False,False,False,False,False,False,False,False,False,False
14851,545978,2011-03-08 12:19:00,13975,False,678.76,20829,3,2.1,6.300000000000001,False,False,False,False,False,False,False,False,False,False,False
14852,545978,2011-03-08 12:19:00,13975,False,678.76,22489,6,0.42,2.52,False,False,False,False,False,False,False,False,False,False,False
14853,545978,2011-03-08 12:19:00,13975,False,678.76,22094,2,1.25,2.5,False,False,False,False,False,False,False,False,False,False,False
14854,545978,2011-03-08 12:19:00,13975,False,678.76,22720,2,4.95,9.9,False,False,False,False,False,False,False,False,False,False,False
14855,545978,2011-03-08 12:19:00,13975,False,678.76,20992,3,0.85,2.55,False,False,False,False,False,False,False,False,False,False,False
14856,545978,2011-03-08 12:19:00,13975,False,678.76,22908,3,0.85,2.55,False,False,False,False,False,False,False,False,False,False,False
14857,545978,2011-03-08 12:19:00,13975,False,678.76,21080,3,0.85,2.55,False,False,False,False,False,False,False,False,False,False,False
14858,545978,2011-03-08 12:19:00,13975,False,678.76,21078,3,0.85,2.55,False,False,False,False,False,False,False,False,False,False,False
14859,545978,2011-03-08 12:19:00,13975,False,678.76,22851,3,0.85,2.55,False,False,False,False,False,False,False,False,False,False,False
14860,545978,2011-03-08 12:19:00,13975,False,678.76,21980,12,0.29,3.4799999999999995,False,False,False,False,False,False,False,False,False,False,False
14861,545978,2011-03-08 12:19:00,13975,False,678.76,21986,12,0.29,3.4799999999999995,False,False,False,False,False,False,False,False,False,False,False
14862,545978,2011-03-08 12:19:00,13975,False,678.76,21212,12,0.55,6.6000000000000005,False,False,False,False,False,False,False,False,False,False,False
14863,545978,2011-03-08 12:19:00,13975,False,678.76,21977,12,0.55,6.6000000000000005,False,False,False,False,False,False,False,False,False,False,False
14864,545978,2011-03-08 12:19:00,13975,False,678.76,22964,3,2.1,6.300000000000001,False,False,False,False,False,False,False,False,False,False,False
14865,545978,2011-03-08 12:19:00,13975,False,678.76,22961,12,1.45,17.4,False,False,False,False,False,False,False,False,False,False,False
14866,545978,2011-03-08 12:19:00,13975,False,678.76,85199S,6,0.42,2.52,False,False,False,False,False,False,False,False,False,False,False
14867,545978,2011-03-08 12:19:00,13975,False,678.76,21389,4,0.85,3.4,False,False,False,False,False,False,False,False,False,False,False
14868,545978,2011-03-08 12:19:00,13975,False,678.76,22249,6,0.85,5.1,False,False,False,False,False,False,True,False,False,False,False
14869,545978,2011-03-08 12:19:00,13975,False,678.76,22565,5,0.85,4.25,False,False,False,False,False,False,False,False,False,False,False
14870,545978,2011-03-08 12:19:00,13975,False,678.76,22586,5,0.85,4.25,False,False,False,False,False,False,False,False,False,False,False
14871,545978,2011-03-08 12:19:00,13975,False,678.76,22587,5,0.85,4.25,False,False,False,False,False,False,False,False,False,False,False
14872,545978,2011-03-08 12:19:00,13975,False,678.76,22566,5,0.85,4.25,False,False,False,False,False,False,False,False,False,False,False
14873,545978,2011-03-08 12:19:00,13975,False,678.76,20723,3,0.85,2.55,False,False,False,False,False,False,False,False,False,False,False
14874,545978,2011-03-08 12:19:00,13975,False,678.76,22149,3,2.1,6.300000000000001,False,False,False,False,False,False,False,False,False,False,False
14875,545978,2011-03-08 12:19:00,13975,False,678.76,22150,3,1.95,5.85,False,False,False,False,False,False,False,False,False,False,False
14876,545978,2011-03-08 12:19:00,13975,False,678.76,84898F,3,2.1,6.300000000000001,False,False,False,False,False,False,False,False,False,False,False
14877,545978,2011-03-08 12:19:00,13975,False,678.76,20972,6,1.25,7.5,False,False,False,False,False,False,False,False,False,False,False
14878,545978,2011-03-08 12:19:00,13975,False,678.76,20971,6,1.25,7.5,False,False,False,False,False,False,False,False,False,False,False
14879,545978,2011-03-08 12:19:00,13975,False,678.76,22751,2,3.75,7.5,False,False,False,False,False,False,False,False,False,False,False
14880,545978,2011-03-08 12:19:00,13975,False,678.76,22750,2,3.75,7.5,False,False,False,False,False,False,False,False,False,False,False
14881,545978,2011-03-08 12:19:00,13975,False,678.76,22749,2,3.75,7.5,False,False,False,False,False,False,False,False,False,False,False
14882,545978,2011-03-08 12:19:00,13975,False,678.76,22568,1,3.75,3.75,False,False,False,False,False,False,False,False,False,False,False
14883,545978,2011-03-08 12:19:00,13975,False,678.76,22569,1,3.75,3.75,False,False,False,False,False,False,False,False,False,False,False
14884,545978,2011-03-08 12:19:00,13975,False,678.76,22570,1,3.75,3.75,False,False,False,False,False,False,False,False,False,False,False
14885,545978,2011-03-08 12:19:00,13975,False,678.76,21930,2,1.95,3.9,False,False,False,False,False,False,False,False,False,False,False
14886,545978,2011-03-08 12:19:00,13975,False,678.76,22382,2,1.65,3.3,False,False,False,False,False,False,False,False,False,False,False
14887,545978,2011-03-08 12:19:00,13975,False,678.76,20727,1,1.65,1.65,False,False,False,False,False,False,False,False,False,False,False
14888,545978,2011-03-08 12:19:00,13975,False,678.76,21916,6,0.42,2.52,False,False,False,False,False,False,False,False,False,False,False
14889,545978,2011-03-08 12:19:00,13975,False,678.76,21705,2,1.65,3.3,False,False,False,False,False,False,False,False,False,False,False
14890,545978,2011-03-08 12:19:00,13975,False,678.76,21703,6,0.42,2.52,False,False,False,False,False,False,False,False,False,False,False
14891,545978,2011-03-08 12:19:00,13975,False,678.76,20724,3,0.85,2.55,False,False,False,False,False,False,False,False,False,False,False
14892,545978,2011-03-08 12:19:00,13975,False,678.76,20719,4,0.85,3.4,False,False,False,False,False,False,False,False,False,False,False
14893,545978,2011-03-08 12:19:00,13975,False,678.76,22356,3,0.85,2.55,False,False,False,False,False,False,False,False,False,False,False
14894,545978,2011-03-08 12:19:00,13975,False,678.76,20726,2,1.65,3.3,False,False,False,False,False,False,False,False,False,False,False
14895,545978,2011-03-08 12:19:00,13975,False,678.76,22384,2,1.65,3.3,False,False,False,False,False,False,False,False,False,False,False
14896,545978,2011-03-08 12:19:00,13975,False,678.76,22383,2,1.65,3.3,False,False,False,False,False,False,False,False,False,False,False
14897,545978,2011-03-08 12:19:00,13975,False,678.76,20728,2,1.65,3.3,False,False,False,False,False,False,False,False,False,False,False
14898,545978,2011-03-08 12:19:00,13975,False,678.76,20717,2,1.25,2.5,False,False,False,False,False,False,True,False,False,False,False
14899,545978,2011-03-08 12:19:00,13975,False,678.76,20717,2,1.25,2.5,False,False,False,False,False,False,True,False,False,False,False
14900,545978,2011-03-08 12:19:00,13975,False,678.76,22386,5,1.95,9.75,False,False,False,False,False,False,False,False,False,False,False
14901,545978,2011-03-08 12:19:00,13975,False,678.76,21929,2,1.95,3.9,False,False,False,False,False,False,False,False,False,False,False
14902,545978,2011-03-08 12:19:00,13975,False,678.76,22411,2,1.95,3.9,False,False,False,False,False,False,False,False,False,False,False
14903,545978,2011-03-08 12:19:00,13975,False,678.76,21928,2,1.95,3.9,False,False,False,False,False,False,False,False,False,False,False
14904,545978,2011-03-08 12:19:00,13975,False,678.76,85099B,2,1.95,3.9,False,False,False,False,False,False,False,False,False,False,False
